Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
393,交互式面积图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/AreaChart_plot.png,https://openbiox.github.io/Bizard/zh/DataOverTime/AreaChart.html#%E4%BA%A4%E4%BA%92%E5%BC%8F%E9%9D%A2%E7%A7%AF%E5%9B%BE,使用 dygraph 包进行时间序列可视化,面积图,BASICS,Evolution
394,基础堆叠面积图,https://openbiox.github.io/Bizard/DataOverTime/StackedArea_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E5%9F%BA%E7%A1%80%E5%A0%86%E5%8F%A0%E9%9D%A2%E7%A7%AF%E5%9B%BE,基础堆叠面积图使用 ggplot2 包和 WorldPhones 数据集,堆叠面积图,BASICS,Evolution
395,基础堆叠面积图,https://openbiox.github.io/Bizard/DataOverTime/StackedArea_files/figure-html/fig2cov19-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E5%9F%BA%E7%A1%80%E5%A0%86%E5%8F%A0%E9%9D%A2%E7%A7%AF%E5%9B%BE,基础堆叠面积图使用 ggplot2 包和 COVID-19 数据集,堆叠面积图,BASICS,Evolution
396,比例堆叠面积图,https://openbiox.github.io/Bizard/DataOverTime/StackedArea_files/figure-html/fig3USPersonalExpenditure-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E6%AF%94%E4%BE%8B%E5%A0%86%E5%8F%A0%E9%9D%A2%E7%A7%AF%E5%9B%BE,比例堆叠面积图使用 ggplot2 包和 USPersonalExpenditure 数据集,堆叠面积图,BASICS,Evolution
397,比例堆叠面积图,https://openbiox.github.io/Bizard/DataOverTime/StackedArea_files/figure-html/fig4covi19_percent-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E6%AF%94%E4%BE%8B%E5%A0%86%E5%8F%A0%E9%9D%A2%E7%A7%AF%E5%9B%BE,比例堆叠面积图使用 ggplot2 包和 COVID-19 数据集,堆叠面积图,BASICS,Evolution
398,自定义堆叠面积图,https://openbiox.github.io/Bizard/DataOverTime/StackedArea_files/figure-html/fig5Custom-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E7%BE%8E%E5%8C%96,自定义堆叠面积图使用 ggplot2 包和 USPersonalExpenditure 数据集,堆叠面积图,BASICS,Evolution
399,交互堆叠面积图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/StackedAreaChart_plot.png,https://openbiox.github.io/Bizard/zh/DataOverTime/StackedArea.html#%E4%BA%A4%E4%BA%92%E5%A0%86%E5%8F%A0%E9%9D%A2%E7%A7%AF%E5%9B%BE,交互堆叠面积图使用 plotly 包和 babynames 数据集,堆叠面积图,BASICS,Evolution
400,基础流线图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E5%9F%BA%E6%9C%AC%E4%BB%A3%E7%A0%81,基础流线图使用 streamgraph 包和 COVID-19 数据集,流线图,BASICS,Evolution
401,基础流线图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot2.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E6%B7%BB%E5%8A%A0%E4%B8%8B%E6%8B%89%E6%8C%89%E9%92%AE,通过sg_legend()函数添加下拉按钮,流线图,BASICS,Evolution
402,基础流线图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot3.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E6%94%B9%E5%8F%98%E5%BD%A2%E7%8A%B6,通过调整 interpolate 参数改变流线图形状,流线图,BASICS,Evolution
403,基础流线图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot4.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E6%94%B9%E5%8F%98%E9%A2%9C%E8%89%B2,通过 scale_fill_brewer() 和 scale_fill_manual() 改变流线图颜色,流线图,BASICS,Evolution
404,流线图的偏移,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot5.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#silhouette,流线图参数 offset="silhouette",流线图,BASICS,Evolution
405,流线图的偏移,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot6.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#zero,流线图参数 offset="zero",流线图,BASICS,Evolution
406,流线图的偏移,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Streamgraph_plot7.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#expand,流线图参数 offset="expand",流线图,BASICS,Evolution
407,使用 ggplot2 绘制流线图,https://openbiox.github.io/Bizard/DataOverTime/Streamgraph_files/figure-html/fig9html-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E5%9F%BA%E6%9C%AC%E4%BB%A3%E7%A0%81-1,流线图使用 ggplot2 包和 COVID-19 数据集,流线图,BASICS,Evolution
408,使用 ggplot3 绘制流线图,https://openbiox.github.io/Bizard/DataOverTime/Streamgraph_files/figure-html/fig10Beautify-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E7%BE%8E%E5%8C%96%E5%9B%BE%E5%BD%A2,美化流线图使用 ggplot2 包,流线图,BASICS,Evolution
409,使用 ggplot4 绘制流线图,https://openbiox.github.io/Bizard/DataOverTime/Streamgraph_files/figure-html/fig11ChickWeight-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Streamgraph.html#%E4%BB%A5chickweight%E6%95%B0%E6%8D%AE%E4%B8%BA%E4%BE%8B,流线图使用 ggplot2 包和 ChickWeight 数据集,流线图,BASICS,Evolution
410,基础时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E5%9F%BA%E6%9C%AC%E7%BB%98%E5%9B%BE,基础时间序列图使用 ggplot2 包和 economics 数据集,时间序列图,BASICS,Evolution
411,显示观测点时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig2geom_point-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E6%98%BE%E7%A4%BA%E8%A7%82%E6%B5%8B%E7%82%B9,geom_point() 显示观测点,时间序列图,BASICS,Evolution
412,多类数据时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig3multi-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E5%A4%9A%E7%B1%BB%E6%95%B0%E6%8D%AE%E7%BB%98%E5%9B%BE,多类数据时间序列图使用 ggplot2 包和 dehydration 数据集,时间序列图,BASICS,Evolution
413,更改 x 轴日期标签时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig4scale_x_date-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E8%AE%BE%E7%BD%AE%E6%97%A5%E6%9C%9F%E6%A0%87%E7%AD%BE%E7%9A%84%E6%A0%BC%E5%BC%8F,x 轴标签被更改成了年-月的形式,时间序列图,BASICS,Evolution
414,更改 x 轴日期标签时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig5breaks-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E8%AE%BE%E7%BD%AE%E6%97%A5%E6%9C%9F%E6%A0%87%E7%AD%BE%E7%9A%84%E6%98%BE%E7%A4%BA%E9%97%B4%E9%9A%94,使用 scale_x_date 中的参数 date_breaks 更改日期标签的显示间隔,时间序列图,BASICS,Evolution
415,调整标签角度时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig6angle-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E8%B0%83%E6%95%B4%E6%A0%87%E7%AD%BE%E8%A7%92%E5%BA%A6,通过 theme() 调整标签角度,时间序列图,BASICS,Evolution
416,限制时间范围时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig7angle-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E9%99%90%E5%88%B6%E6%97%B6%E9%97%B4%E8%8C%83%E5%9B%B4,通过 scale_x_date() 的 limit 参数截取时间段图像,时间序列图,BASICS,Evolution
417,注释和分割线时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig8annotate-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E6%B3%A8%E9%87%8A%E5%92%8C%E5%88%86%E5%89%B2%E7%BA%BF,使用 annotate() 标记了最高点并注明标签，又使用 geom_hline() 绘制水平分割线,时间序列图,BASICS,Evolution
418,子图合并时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig9merge-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E5%AD%90%E5%9B%BE%E5%90%88%E5%B9%B6,使用 patchwork 包可以将子图放在一个图上,时间序列图,BASICS,Evolution
419,双 y 轴时间序列图,https://openbiox.github.io/Bizard/DataOverTime/Timeseries_files/figure-html/fig10doubleY-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/Timeseries.html#%E5%8F%8Cy%E8%BD%B4,双 y 轴，使用 sec.axis 设置第二个y轴,时间序列图,BASICS,Evolution
420,中国日期,https://openbiox.github.io/Bizard/DataOverTime/CalendHighlight_files/figure-html/fig1CalendChina-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/CalendHighlight.html#%E4%B8%AD%E5%9B%BD%E6%97%A5%E6%9C%9F,weeknames 和 monthnames 为中文,日期高亮标记,BASICS,Evolution
421,英文日期,https://openbiox.github.io/Bizard/DataOverTime/CalendHighlight_files/figure-html/fig1Calend-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/CalendHighlight.html#%E5%B8%B8%E8%A7%84%E6%97%A5%E6%9C%9F,weeknames 和 monthnames 为英文,日期高亮标记,BASICS,Evolution
422,日期期间,https://openbiox.github.io/Bizard/DataOverTime/CalendHighlight_files/figure-html/fig1CalendPeriod-1.png,https://openbiox.github.io/Bizard/zh/DataOverTime/CalendHighlight.html#%E6%97%A5%E6%9C%9F%E6%9C%9F%E9%97%B4,选择高亮显示某些日期范围,日期高亮标记,BASICS,Evolution
423,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E5%9F%BA%E6%9C%AC%E7%BB%98%E5%9B%BE,使用 circlize 包可以创建环形图,和弦图,BASICS,Proportion
424,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig2Custom-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E8%87%AA%E5%AE%9A%E4%B9%89,自定义环形图使用 circlize 包,和弦图,BASICS,Proportion
425,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig3circos.trackLines-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E7%8E%AF%E5%BD%A2%E5%9B%BE%E8%A1%A8%E7%B1%BB%E5%9E%8B,环形折线图,和弦图,BASICS,Proportion
426,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig4circos.trackLines-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E7%8E%AF%E5%BD%A2%E5%9B%BE%E8%A1%A8%E7%B1%BB%E5%9E%8B,环形垂线图,和弦图,BASICS,Proportion
427,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig5trackPlotRegion-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E7%8E%AF%E5%BD%A2%E5%9B%BE%E8%A1%A8%E7%B1%BB%E5%9E%8B,环形直方图,和弦图,BASICS,Proportion
428,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig6trackPlotRegion-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E7%8E%AF%E5%BD%A2%E5%9B%BE%E8%A1%A8%E7%B1%BB%E5%9E%8B,多轨环形图,和弦图,BASICS,Proportion
429,环形图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig7circos.par-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E4%BB%85%E7%BB%98%E5%88%B6%E4%B8%80%E9%83%A8%E5%88%86,circlize 包可以使用 circos.par() 函数仅显示圆形图表的一部分,和弦图,BASICS,Proportion
430,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig8circos.link-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E6%B7%BB%E5%8A%A0%E8%BF%9E%E7%BA%BF,circos.links() 函数逐个建立连接,和弦图,BASICS,Proportion
431,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig9chordDiagram-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E5%9F%BA%E7%A1%80%E5%92%8C%E5%BC%A6%E5%9B%BE,基础和弦图使用 circlize 包和 TCGA-BRCA 数据集,和弦图,BASICS,Proportion
432,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig10color-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E5%9F%BA%E7%A1%80%E5%92%8C%E5%BC%A6%E5%9B%BE,改变和弦图颜色,和弦图,BASICS,Proportion
433,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig11layout-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E5%88%86%E9%9D%A2%E5%92%8C%E5%BC%A6%E5%9B%BE,分面和弦图,和弦图,BASICS,Proportion
434,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig12direction-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E6%96%B9%E5%90%91%E6%80%A7%E5%88%86%E5%B1%82%E5%92%8C%E5%BC%A6%E5%9B%BE,方向性分层和弦图,和弦图,BASICS,Proportion
435,和弦图,https://openbiox.github.io/Bizard/Proportion/ChordDiagram_files/figure-html/fig13Custom-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E9%AB%98%E5%BA%A6%E5%AE%9A%E5%88%B6%E5%92%8C%E5%BC%A6%E5%9B%BE,高度定制和弦图,和弦图,BASICS,Proportion
436,和弦图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/ChordDiagram_plot.png,https://openbiox.github.io/Bizard/zh/Proportion/ChordDiagram.html#%E4%BA%A4%E4%BA%92%E5%BC%8F%E5%92%8C%E5%BC%A6%E5%9B%BE,交互式和弦图,和弦图,BASICS,Proportion
437,自定义网络图,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig2BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E8%8A%82%E7%82%B9%E9%93%BE%E6%8E%A5%E6%A0%87%E7%AD%BE%E8%87%AA%E5%AE%9A%E4%B9%89,网络图节点、链接、标签自定义,网络图,BASICS,Proportion
438,网络图布局,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig3layout-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E5%B8%83%E5%B1%80,可以根据需要使用不同的网络图布局，比如 sphere、circle、random、fruchterman.reingold 等,网络图,BASICS,Proportion
439,网络图变量映射,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig4mapnode-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E5%8F%98%E9%87%8F%E5%88%86%E7%B1%BB%E6%98%A0%E5%B0%84%E5%88%B0%E8%8A%82%E7%82%B9,变量分类映射到节点,网络图,BASICS,Proportion
440,网络图变量映射,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig5maplink-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E5%8F%98%E9%87%8F%E6%98%A0%E5%B0%84%E5%88%B0%E9%93%BE%E6%8E%A5,变量映射到链接,网络图,BASICS,Proportion
441,网络图节点大小映射,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig6mapsize-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E8%8A%82%E7%82%B9%E5%A4%A7%E5%B0%8F%E6%98%A0%E5%B0%84%E8%BF%9E%E6%8E%A5%E6%95%B0,节点大小映射连接数,网络图,BASICS,Proportion
442,网络图聚类,https://openbiox.github.io/Bizard/Proportion/Network_files/figure-html/fig7mapsize-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#%E8%81%9A%E7%B1%BB%E7%BB%93%E6%9E%9C%E5%8F%AF%E8%A7%86%E5%8C%96,网络图聚类结果可视化,网络图,BASICS,Proportion
443,3D交互网络图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/NetworkGraph_plot.png,https://openbiox.github.io/Bizard/zh/Proportion/Network.html#d%E4%BA%A4%E4%BA%92%E7%BD%91%E7%BB%9C%E5%9B%BE,使用networkD3包可以实现网络图的3D交互,网络图,BASICS,Proportion
444,使用 networkD3 绘制桑基图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/SankeyDiagram_plot1.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E5%9F%BA%E7%A1%80%E6%A1%91%E5%9F%BA%E5%9B%BE,基础桑基图使用 networkD3 包和 drugs 数据集,桑基图,BASICS,Proportion
445,使用 networkD3 绘制桑基图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/SankeyDiagram_plot2.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E9%A2%9C%E8%89%B2,自定义桑基图节点颜色使用 networkD3 包,桑基图,BASICS,Proportion
446,使用 networkD3 绘制桑基图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/SankeyDiagram_plot3.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E9%A2%9C%E8%89%B2,自定义桑基图链接颜色使用 networkD3 包,桑基图,BASICS,Proportion
447,使用 ggalluvial 绘制桑基图,https://openbiox.github.io/Bizard/Proportion/Sankey_files/figure-html/fig-BasicSankeyDiagram3-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E5%9F%BA%E7%A1%80%E6%A1%91%E5%9F%BA%E5%9B%BE-1,基础桑基图使用 ggalluvial 包和 drugs 数据集,桑基图,BASICS,Proportion
448,使用 ggalluvial 绘制桑基图,https://openbiox.github.io/Bizard/Proportion/Sankey_files/figure-html/fig-ChangingLineTypes-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E6%94%B9%E5%8F%98%E7%BA%BF%E6%9D%A1%E7%B1%BB%E5%9E%8B,改变桑基图线条类型使用 ggalluvial 包和参数 curve_type = "linear",桑基图,BASICS,Proportion
449,使用 ggalluvial 绘制桑基图,https://openbiox.github.io/Bizard/Proportion/Sankey_files/figure-html/fig-ChangingLineTypes2-1.png,https://openbiox.github.io/Bizard/zh/Proportion/Sankey.html#%E6%94%B9%E5%8F%98%E7%BA%BF%E6%9D%A1%E7%B1%BB%E5%9E%8B,改变桑基图线条类型使用 ggalluvial 包和参数 curve_type = "sigmoid",桑基图,BASICS,Proportion
450,基础弧形图,https://openbiox.github.io/Bizard/Proportion/ArcDiagram_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ArcDiagram.html#%E5%9F%BA%E6%9C%AC%E5%BC%A7%E5%BD%A2%E5%9B%BE,基础弧形图使用 ggraph 包和人工创建数据集,弧形图,BASICS,Proportion
451,弧形图节点颜色,https://openbiox.github.io/Bizard/Proportion/ArcDiagram_files/figure-html/fig2nodecolor-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ArcDiagram.html#%E5%B0%86%E5%88%86%E7%BB%84%E4%BF%A1%E6%81%AF%E6%98%A0%E5%B0%84%E5%88%B0%E8%8A%82%E7%82%B9%E9%A2%9C%E8%89%B2%E4%B8%8A,参数 color = groups 将分组信息映射到节点的颜色上,弧形图,BASICS,Proportion
452,复杂弧形图,https://openbiox.github.io/Bizard/Proportion/ArcDiagram_files/figure-html/fig3Complex-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ArcDiagram.html#%E5%A4%8D%E6%9D%82%E5%9B%BE%E7%BB%93%E6%9E%84%E7%BB%98%E5%9B%BE,合著网络数据处理和绘图,弧形图,BASICS,Proportion
453,复杂弧形图,https://openbiox.github.io/Bizard/Proportion/ArcDiagram_files/figure-html/fig4Compare-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ArcDiagram.html#%E5%A4%8D%E6%9D%82%E5%9B%BE%E7%BB%93%E6%9E%84%E7%BB%98%E5%9B%BE,复杂数据绘图不进行分组和排序时（做对比）,弧形图,BASICS,Proportion
454,弧形图粗细,https://openbiox.github.io/Bizard/Proportion/ArcDiagram_files/figure-html/fig5weight-1.png,https://openbiox.github.io/Bizard/zh/Proportion/ArcDiagram.html#%E6%8C%89%E7%85%A7%E8%BE%B9%E6%9D%83%E9%87%8D%E5%AE%9A%E4%B9%89%E5%BC%A7%E5%BD%A2%E7%B2%97%E7%BB%86,按照边权重定义弧形粗细,弧形图,BASICS,Proportion
455,散点气泡动画图,https://openbiox.github.io/Bizard/images/Animation_plot1.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E4%BB%A5gapminder%E6%95%B0%E6%8D%AE%E9%9B%86%E4%B8%BA%E4%BE%8B,散点气泡动画图使用 gganimate 包和 gapminder 数据集,动画图,BASICS,Animation
456,散点气泡动画图,https://openbiox.github.io/Bizard/images/Animation_plot2.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E5%88%86%E7%BB%84%E6%95%A3%E7%82%B9%E6%B0%94%E6%B3%A1%E5%8A%A8%E7%94%BB%E5%9B%BE,分组散点气泡动画图,动画图,BASICS,Animation
457,条形动画图,https://openbiox.github.io/Bizard/images/Animation_plot3.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E5%8C%BA%E9%97%B4%E8%BF%87%E6%B8%A1%E6%9D%A1%E5%BD%A2%E5%9B%BE,条形动画图使用 gganimate 包和人工创建数据集,动画图,BASICS,Animation
458,条形动画图,https://openbiox.github.io/Bizard/images/Animation_plot4.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E5%8C%BA%E9%97%B4%E8%BF%87%E6%B8%A1%E6%9D%A1%E5%BD%A2%E5%9B%BE,条形动画图使用 gganimate 包和 COVID-19 数据集,动画图,BASICS,Animation
459,折线动画图,https://openbiox.github.io/Bizard/images/Animation_plot5.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E5%8A%A8%E6%80%81%E6%8A%98%E7%BA%BF%E5%9B%BE,折线动画图使用 gganimate 包和 babynames 数据集,动画图,BASICS,Animation
460,折线动画图,https://openbiox.github.io/Bizard/images/Animation_plot6.gif,https://openbiox.github.io/Bizard/zh/Animation/Animation.html#%E5%8A%A8%E6%80%81%E6%8A%98%E7%BA%BF%E5%9B%BE,折线动画图使用 gganimate 包和 COVID-19 数据集,动画图,BASICS,Animation
461,交互式气泡图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot1.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E6%B0%94%E6%B3%A1%E5%9B%BE%E4%BD%BF%E7%94%A8-plotly,交互式气泡图使用 plotly 包和 gapminder 数据集,交互式图表,BASICS,Animation
462,交互式热图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot2.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#plotly,交互式热图使用 plotly 包和 TCGA 数据集,交互式图表,BASICS,Animation
463,交互式热图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot3.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#d3heatmap,交互式热图使用 d3heatmap 包和 mtcars 数据集,交互式图表,BASICS,Animation
464,交互式流线图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot4.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E6%B5%81%E7%BA%BF%E5%9B%BE%E4%BD%BF%E7%94%A8streamgraph,交互式流线图使用 streamgraph 包和 COVID-19 数据集,交互式图表,BASICS,Animation
465,交互式和弦图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot5.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E5%92%8C%E5%BC%A6%E5%9B%BE%E4%BD%BF%E7%94%A8chorddiag%E5%8C%85,交互式和弦图使用 chorddiag 包和人工创建数据集,交互式图表,BASICS,Animation
466,交互式时间序列图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot6.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E6%97%B6%E9%97%B4%E5%BA%8F%E5%88%97%E5%9B%BE%E4%BD%BF%E7%94%A8dygraphs%E5%8C%85,交互式时间序列图使用 dygraphs 包和 COVID-19 数据集,交互式图表,BASICS,Animation
467,使用 ggiraph 绘制交互式图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot7.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E5%9F%BA%E6%9C%AC%E7%94%A8%E6%B3%95,这是一个使用 geom_point_interactive() 函数的示例，该函数替代了 ggplot2 中的原始 geom_point() 函数,交互式图表,BASICS,Animation
468,使用 ggiraph 绘制交互式图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot8.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E5%90%88%E5%B9%B6%E5%9B%BE%E8%A1%A8,交互式合并两个图表,交互式图表,BASICS,Animation
469,使用 ggiraph 绘制交互式图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot9.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E4%BD%BF%E7%94%A8css%E8%87%AA%E5%AE%9A%E4%B9%89%E4%BA%A4%E4%BA%92%E5%BC%8F%E5%9B%BE%E8%A1%A8,使用 CSS 自定义交互式图表,交互式图表,BASICS,Animation
470,使用 ggiraph 绘制交互式图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot10.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E6%B7%BB%E5%8A%A0css,添加填充效果,交互式图表,BASICS,Animation
